"Geneid","PD2699_C4_1_BULK","PD2699_C4_1_YFP","PD6422_C5_YFP","PD6419_C1_BULK","PD6419_C1_YFP","PD6422_C5_BULK","PD6499_C4_BULK","PD6499_C4_YFP","PD6620_C1_BULK","PD6620_C1_YFP"
"Lsm11",4.94582238148025,4.33929027580806,5.1454443691464,3.72486740782402,4.105738809693,3.77146647011273,4.37133861974998,4.18800122491694,4.5042720286582,4.5289218656666
"Thg1l",34.7246785375886,27.083343613364,15.3371042060595,21.8902548508766,20.4123989119038,21.7536406390395,21.4062706885038,24.0637573967984,25.8668854073882,22.8276447040196
"Sox30",0.0419536390410422,0.0677492442713445,0,0.0223553363151105,0.0709113252587282,0.0416716290084114,0,0,0.0449299254945455,0
"Adam19",7.84950812936289,9.00123368319896,10.397229533146,14.3825280516476,8.25476605667142,14.6229663032217,10.6842512605148,10.8344835367161,15.3063354722096,11.0008633779804
"Nipal4",0.0953347108709572,0.225796545525488,0.182113566634925,0.365759083686679,0.209478941498375,0.239891153133399,0.17942058534772,0.136373187137153,0.326713509817697,0.26268671124843
"Cyfip2",1.26026547153485,1.52997244123088,1.20940525383593,1.7717295776154,1.35210968942348,1.43231279883371,1.30967218117921,1.87217605799379,1.64640786877651,1.49216990948504
"Fndc9",0.0555241488855155,0,0.220969289314361,0.266278431451085,0,0.11030183727812,0.111960891746873,0.02836624276352,0,0.0224988358390366
"Itk",0.691198969992079,0.569969063462576,0.163875211237303,0.501529829691057,0.410142838948174,0.779066971786467,0.336083603807269,0.165290468425165,0.283493947028434,0.297956844005967
"Fam71b",0.0573749538483661,0,0,0,0.0242442259303528,0.0189964275312317,0,0,0,0
"Med7",18.5254899060397,15.7397672842545,14.2983441050793,32.8528342459688,16.2749962810085,21.609211229321,15.0603058265522,15.5120148354825,15.2392130841382,15.1320404469156
"Havcr2",5.2354645386634,5.8349990026039,4.55261631520422,14.0102468393322,4.61948626454884,8.70530120676818,5.11571673688493,5.63218831216928,4.64358367271637,5.75689375005573
"Gm12169",0,0,0,0,0,0,0,0,0,0
