"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP",0.490173855694036,-0.0356329575122822,6.17436666164912,5.26969782214416e-05,0.00331605408744286,2.25350058794612
"GSE2706_2H_VS_8H_R848_STIM_DC_DN",0.489228054978435,-0.0205021500372699,4.96964150319886,0.000348549154058359,0.00690297349013141,0.390960781370032
"GSE36009_UNSTIM_VS_LPS_STIM_DC_UP",0.488846618914505,-0.0320229527539471,6.55302524856171,3.03361792416989e-05,0.00265398448596621,2.79326560962912
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",0.488482690397708,-0.0133613831117292,5.49314115304206,0.000149572313922519,0.00461212856601589,1.22732013417941
"GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN",0.487839465744607,0.00753059990985616,3.6886957528933,0.00321608636346844,0.0238127245635535,-1.80668041365022
"GSE34006_WT_VS_A2AR_KO_TREG_DN",0.487307461462869,-0.0234849904202075,5.31134752010032,0.000199776228694027,0.00517717971381542,0.941504399228818
"GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP",0.486391714043464,0.00267810241538607,3.79593097350373,0.00265122857995986,0.021338068284517,-1.61644561557877
"GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP",0.485801008070934,-0.016058299092967,6.02477398924742,6.58976173254911e-05,0.00331605408744286,2.03424939657304
"GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN",0.485792004793997,-0.0267723655359245,5.32699894005484,0.000194824111309561,0.00510313478656011,0.966307423636621
"GSE36891_POLYIC_TLR3_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_DN",0.485750336137432,-0.00285051513814237,3.97718420556582,0.00191758435314429,0.0180705434594177,-1.29678776947683
"GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_UP",0.483472331111043,-0.0354126946361837,6.86057650466338,1.96459437700005e-05,0.0023842732506895,3.21583163877425
"GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN",0.483403629828878,-0.0284417909477069,5.87700789738407,8.24307791016536e-05,0.00368064366150764,1.81431045091789
"GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_UP",0.483092949985389,-0.00825946312706023,3.52055199289222,0.00436207156518613,0.0289931959967078,-2.10622137051267
"GSE29618_BCELL_VS_MONOCYTE_DN",0.482977799000656,0.00413095548942591,4.8396210381829,0.000432606762719341,0.00771593077561849,0.177041838755192
"GSE45365_NK_CELL_VS_BCELL_UP",0.482242904302921,0.017978465262852,5.43079084615562,0.000165094321367509,0.00482432854555069,1.12985552305014
"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_UP",0.481144427925208,-0.00678796677563719,6.10397089924887,5.85200847944368e-05,0.00331605408744286,2.15075105037744
"GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN",0.480510386194325,0.00327292892712606,5.38711531617208,0.000176974858047337,0.00484394105846419,1.0612325226649
"GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN",0.480082741404259,0.0156599126545306,4.44442298140776,0.000846002455170126,0.0113859777944443,-0.487262328010009
"GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_DN",0.480077205705096,-0.00268520152010793,3.77903522289582,0.00273295902432815,0.0215724289168546,-1.64636914553324
"GSE7219_WT_VS_NIK_NFKB2_KO_DC_UP",0.48004350111802,-0.00449789746242558,6.21681127012377,4.94860657955775e-05,0.00331605408744286,2.31508704809182
"GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_DN",0.479120857996053,-0.0362707130792458,4.19070534427416,0.0013151166396763,0.0145068572107582,-0.923962926524341
"GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_DN",0.479082816310486,-0.0518471740527683,6.28192326330948,4.49579976106828e-05,0.00325206325416926,2.4090299600294
"GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_DN",0.47815797962751,-0.00582643212605853,5.04434670101714,0.000308185644126042,0.00655668322350251,0.51278131541153
"GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN",0.476194982634303,0.0103540790159001,3.41615354123787,0.00527621740568249,0.0320920489394321,-2.29273215254547
"GSE27859_MACROPHAGE_VS_DC_UP",0.47560240431827,0.00518358260290899,6.67250807559955,2.55868357294303e-05,0.00264476847794793,2.95910081621064
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP",0.474902431023438,0.0208240707678532,4.20763345450546,0.00127666100220844,0.0142986032247345,-0.894601524209441
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN",0.474647893012631,0.00590790500957724,4.07264190888795,0.00161903378994083,0.0164506045675326,-1.12956406618959
"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN",0.474537256335376,-0.00549998358008929,4.36786469574646,0.000965651601622279,0.0121567302405781,-0.618251316408995
"GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN",0.474058194498028,-0.0324528925833349,4.81919009662384,0.000447640063480246,0.0078449726232941,0.143211694226296
"GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP",0.473881013711873,-0.00785415998770893,5.6451759465567,0.000117839012558819,0.00414022681527108,1.46249914367522
"GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_DN",0.47237562975131,-0.0109800396412677,6.85494523528075,1.98006608763812e-05,0.0023842732506895,3.20822021939059
"GSE6259_DEC205_POS_DC_VS_BCELL_DN",0.472318508385581,-0.0125348568202315,6.11957709830579,5.71726270111387e-05,0.00331605408744286,2.17359516836321
"GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP",0.472202586240189,-0.0245230815731602,5.8151853869296,9.06059004159117e-05,0.00375993578055117,1.72129861114921
"GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP",0.472197319757473,-0.0125010343420122,6.13063124305397,5.62381533258977e-05,0.00331605408744286,2.18975353023524
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN",0.471944652569904,0.0304899296621362,3.78000826377226,0.00272818248796188,0.0215724289168546,-1.64464529432706
"GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP",0.471920054016233,-0.0148841198225185,6.08582658347261,6.01291987696228e-05,0.00331605408744286,2.12414484650894
"GSE9960_GRAM_NEG_VS_GRAM_POS_SEPSIS_PBMC_UP",0.471577428328348,-0.00681488261205903,6.87570436010301,1.92366602704979e-05,0.0023842732506895,3.23625592533297
"GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP",0.470495116012589,-0.0214962232259811,5.80656017212054,9.18130558920621e-05,0.00375993578055117,1.70827539717957
"GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_DN",0.469410257058174,0.00421371558736373,5.67487621175116,0.000112518315223918,0.00409096441620095,1.50802985909831
"GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN",0.468333823064437,0.019111802672168,3.87139256429813,0.00231578909671063,0.0197498889014913,-1.48304778872757
"GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN",0.466722757137051,0.00113842335688633,3.80925239535722,0.00258856420380775,0.0210894394664738,-1.59286643725103
"GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_UP",0.465849929992901,-0.0171354461998195,4.60092416531962,0.000647066976889811,0.00997629845382012,-0.221746045106751
"GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN",0.465845749130471,-0.026329514074438,4.89987444192101,0.000391278271885518,0.00733195284856247,0.276471745491982
"GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN",0.465609990610279,0.018229739652846,3.98422569967125,0.00189373060603967,0.0179622860239059,-1.28442403345698
"GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_DN",0.46257111019428,0.00290728217782995,5.62002919125495,0.000122552091722471,0.00414022681527108,1.42384357023195
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN",0.462190274107034,-0.00577418597226142,5.73213608218341,0.000102965044658061,0.00385881305826208,1.59542865518275
"GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP",0.461729199192711,-0.0134040013940593,5.82849456842593,8.87760735253821e-05,0.00375993578055117,1.74137176283611
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN",0.460282338162589,-0.0214696753053056,5.40193049614844,0.000172846781976173,0.00483842147909022,1.08454242101562
"GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN",0.460123506124488,-0.00528025032459788,5.40625465035495,0.000171661164510572,0.00483842147909022,1.09133971055825
"GSE10325_CD4_TCELL_VS_MYELOID_DN",0.459891805777797,0.0109774005019066,3.67272808710521,0.00331020858633855,0.0242191874376622,-1.8350665868753
"GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN",0.458871317080349,0.00190830530555213,5.05566749854301,0.000302511433160217,0.0065213969130822,0.531171638576294
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN",0.458128646964041,-0.047240893644435,5.0282924665198,0.000316424999828938,0.00669962055929838,0.486669819408289
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP",0.456627938067023,-0.000943021409050258,4.48275969368909,0.000792000429026521,0.0109808036273268,-0.421936756669117
"GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP",0.456588049116923,0.00122643300088603,3.33177939103609,0.00615618157212079,0.0348349786520006,-2.44362402138699
"GSE30083_SP3_VS_SP4_THYMOCYTE_DN",0.456564876664608,-0.0282526780188744,5.64363609600082,0.000118122031526379,0.00414022681527108,1.46013486414302
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP",0.456434545732196,-0.0274529735048773,4.99920835494714,0.000331946929323661,0.00684282164421663,0.439271009187043
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_8H_BMDC_DN",0.456118016034408,0.00278887676483871,5.10326804144955,0.000279828737904411,0.00627105288635879,0.608293440889434
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_UP",0.455588656553304,-0.0124273121236332,4.89550020164335,0.000394134305166591,0.00735717369644302,0.26927055617751
"GSE18893_TCONV_VS_TREG_2H_CULTURE_DN",0.455297595459985,-0.00435635632956869,5.59084347097804,0.000128273346229191,0.00416631828552412,1.37885820993375
"GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN",0.454505181357502,0.0168146714126202,3.26778046770558,0.00692193674886361,0.037886264120174,-2.55810454448705
"GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN",0.454470993273162,-0.0557568186026577,5.93180708879208,7.5837060183285e-05,0.00362233487463691,1.89626560036988
"GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_UP",0.453849676362815,-0.00574371781925354,6.04735588664006,6.36983775881788e-05,0.00331605408744286,2.06756608508544
"GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_UP",0.452878940537683,-0.00484851049975662,6.04722710378996,6.37106964794155e-05,0.00331605408744286,2.0673763039575
"GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP",0.452804888520571,-0.00267701853817925,4.82770490691322,0.000441309247358454,0.00779006758380575,0.157317808429897
"GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN",0.452421419354962,0.0119354818483076,3.84300493674959,0.00243652658486764,0.0201883631317605,-1.53318079338151
"GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP",0.452165103221342,-0.00338660700393937,5.73565193902524,0.000102407157918891,0.00385881305826208,1.60077873412882
"GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN",0.45195785850405,0.00558162225007755,5.89585289839566,8.00971896956895e-05,0.00368064366150764,1.84254612970947
"GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN",0.450477315182106,-0.00800795485297846,4.09312864820269,0.00156148842117181,0.0161519566623122,-1.09378727219788
"GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_DN",0.450407071732128,-0.0113789205463697,3.8874175459285,0.00225037269914661,0.0196247804401342,-1.45477490081023
"GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_DN",0.450116528487813,-0.0219956019171941,6.32531397888055,4.21864692437712e-05,0.00325206325416926,2.47127562106408
"GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP",0.449776213823215,-0.00642568361871519,4.03405310897336,0.00173346771785012,0.0172356218803384,-1.19706262599179
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_DN",0.449329559825977,-0.0214186906599285,5.86576656209246,8.38570292338564e-05,0.00368064366150764,1.79744149189645
"GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP",0.448982317157923,0.0145149764327416,3.50942224682789,0.00445129997976498,0.0291880666237079,-2.12609010350439
"GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_DN",0.448920515845579,-0.00301467200702134,4.08891705515423,0.00157314290013138,0.0162037044597042,-1.10113879874342
"GSE40277_GATA1_AND_SATB1_TRANSDUCED_VS_CTRL_CD4_TCELL_UP",0.44747030203492,0.0138811218787867,5.48275046522638,0.00015204802231515,0.00463106344021916,1.21111857774872
"GSE37532_WT_VS_PPARG_KO_LN_TCONV_UP",0.447430884371239,-0.00978069702023463,4.9779477227144,0.000343798750040371,0.00687805103943962,0.404545239902863
"GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP",0.447189400189907,0.00879112719969921,3.89650871885198,0.00221411140201432,0.019401350270888,-1.43874436576697
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN",0.447063420389599,-0.00272230241463027,3.21666613656194,0.00760234436031113,0.0403031792420411,-2.64951985165837
"GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN",0.445894796682134,0.00152397521927595,5.40277941852601,0.000172613340169972,0.00483842147909022,1.08587709456949
"GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_DN",0.445813673045838,-0.00509911140019248,5.56117227623122,0.000134380171770776,0.00427908625403413,1.3329913456868
"GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN",0.443303584195601,0.0127630645464736,3.41070377287004,0.00532898230924274,0.0321321804587013,-2.30247539396904
"GSE29618_BCELL_VS_PDC_UP",0.443219522733117,-0.0205026257839778,5.38007963979204,0.000178971592704551,0.00484416444253653,1.05015114094068
"GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_DN",0.442341940317812,0.00138895927178761,5.27764873839552,0.00021089470953291,0.00525708500196328,0.887976946320693
"GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_DN",0.442140243952334,-0.00276186785539159,5.28417517908095,0.000208691508752032,0.00525708500196328,0.898356864753389
"GSE10325_CD4_TCELL_VS_BCELL_DN",0.442116968704759,-0.0406945675229609,4.43449836769637,0.000860598999305675,0.0114488294526652,-0.504203199152607
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP",0.442112034979705,-0.0315921141991155,5.77765640882625,9.59841018862909e-05,0.00383112457906787,1.66455043409438
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP",0.441989742876983,-0.0315666195925595,5.15604059696581,0.000256759098691656,0.00601408811935456,0.693407528695023
"GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_DN",0.441983304957091,-0.00864008175880386,3.82629189906236,0.00251062570029837,0.0205922027135583,-1.56272458846757
"GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN",0.441639632134101,-0.00824634978221977,5.42058054435429,0.000167794181937725,0.00483723819171949,1.1138389068657
"GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_UP",0.441433194003252,0.00126153851638117,5.25205441413701,0.000219774370080288,0.0053806066885988,0.847209332949679
"GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP",0.441054199679979,-0.0211378157206311,5.29826878058103,0.000204016158578088,0.00523140381364444,0.920750184432686
"GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN",0.440946277047447,-0.0225391692869501,6.08858418114567,5.98816466922755e-05,0.00331605408744286,2.12819173887879
"GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP",0.440940193722792,-0.048817727394223,5.27459992379309,0.000211932322387832,0.00525708500196328,0.883125806485114
"GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_DN",0.440644714782249,-0.00089204323287367,5.28911846335493,0.000207038909971881,0.00525708500196328,0.906214629904203
"GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_DN",0.440559913627731,0.00993078328384361,3.37521080445389,0.00568601449322507,0.0331763624083743,-2.3659423226772
"GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN",0.440340558727763,-0.0100868730222214,6.02431590903128,6.59430547475811e-05,0.00331605408744286,2.03357274976714
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_DN",0.440309537578549,-0.0276763841320885,5.5642514609633,0.000133732363154114,0.00427908625403413,1.33775750838042
"GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP",0.437578403931303,-0.00881679693498092,4.7584899744941,0.000495622655668402,0.00835527189763478,0.042362669620414
"GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN",0.437197090114969,0.00764464701239964,4.18718612772098,0.00132326115255867,0.0145068572107582,-0.930070743726819
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP",0.436899718718811,-0.000210596833024561,3.92658539769229,0.00209838488984832,0.0187659451857992,-1.3857576040963
"GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_DN",0.436341853292361,0.00162447029357635,3.83468922076056,0.00247310941573327,0.020422015378733,-1.54787798682762
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN",0.435783149624087,-0.0384636608002597,4.76555248658447,0.000489772831731916,0.00829665601101219,0.0541225334379796
"GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN",0.435725394537015,-0.00349648374257889,4.29913981456797,0.00108808237680911,0.0129611611836232,-0.736425959988458
"GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_UP",0.434698159864305,-0.0185933739168813,5.53011385501193,0.000141102947331181,0.00443518425417751,1.28483635154434
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP",0.434317846637747,0.0161938992549066,3.16460463791507,0.00836495083331949,0.0430803810358695,-2.74258568119695
"GSE29618_BCELL_VS_MDC_DN",0.434242938825319,0.00780949847965794,5.19448510928261,0.000241218914830614,0.00573277342953537,0.755154589372149
"GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_DN",0.433851722455159,-0.0295722146065206,3.79733270584614,0.00264456191996281,0.0213316319106934,-1.61396393620979
"GSE17721_0.5H_VS_8H_CPG_BMDC_DN",0.433229902925963,0.00830289297340851,3.9646603586144,0.001960780428418,0.0182230890035132,-1.31878840808146
"GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN",0.432440610938552,0.00317176419799658,4.7494222501327,0.000503240920620061,0.00842539438234,0.0272539306941555
"GSE22886_NAIVE_CD4_TCELL_VS_DC_DN",0.432334010757814,0.00638286696546228,6.25131169793302,4.70293643042766e-05,0.00325206325416926,2.3649442984408
"GSE45365_NK_CELL_VS_CD11B_DC_DN",0.432210502314958,0.00587331878643974,5.96280305920637,7.23571905855366e-05,0.00352524232532734,1.9424178263776
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN",0.432161515182157,-0.0117282785441581,3.88265276299218,0.0022696217466769,0.0196247804401342,-1.46317930235831
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN",0.432003436469361,-0.0312076656665084,5.6130672305945,0.000123891875944239,0.00414022681527108,1.41312457464299
"GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_DN",0.431865205155581,0.0193360108436353,4.75261572091542,0.000500544018826557,0.00840913951628616,0.0325762035844592
"GSE17721_LPS_VS_PAM3CSK4_2H_BMDC_UP",0.431516613709621,-0.0049296908210258,4.85783539797503,0.000419650846282103,0.0075723663818015,0.207152714510899
"GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_DN",0.431133545426881,-0.00636921668671096,3.44601657396479,0.00499638035699272,0.0310489350755976,-2.23935266622182
"GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_DN",0.429910545949921,-0.0020223822587178,3.45383382480586,0.00492565607393701,0.0307664056310527,-2.22538275798682
"GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_UP",0.429368192468712,0.0232528796957121,3.48659960946729,0.00464014499822616,0.0299416118878783,-2.16684535668606
"GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP",0.428601700265701,-0.015958902864383,4.18842086141739,0.0013203976654197,0.0145068572107582,-0.927927638220037
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_16H_BMDC_DN",0.428096786075513,0.00870058086208405,4.58093239174505,0.000669489938279201,0.0100414418544511,-0.255490073497995
"GSE17186_MEMORY_VS_CD21HIGH_TRANSITIONAL_BCELL_DN",0.428000075336083,-0.00363944092265016,5.43570222664183,0.000163812004863522,0.00482432854555069,1.137554252158
"GSE15767_MED_VS_SCS_MAC_LN_UP",0.427913683664931,0.000118799462203259,3.51732094422667,0.00438778547338918,0.0290021017589338,-2.11198898288725
"GSE6259_33D1_POS_DC_VS_CD8_TCELL_DN",0.426889711982873,-0.0136430483759036,4.68396129351413,0.000562009872438429,0.00915797338722813,-0.0821480388620195
"GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN",0.426680335227599,-0.0174663418624401,5.18184077336686,0.000246217729414827,0.00582316882383028,0.734870173667208
"GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN",0.426566831063525,0.000532619028308489,4.40628308795708,0.000903548426075269,0.0118018443212834,-0.552430663272402
"GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP",0.426549395304238,-0.0122517428001226,4.4470469886083,0.000842186537685596,0.0113859777944443,-0.482785274127392
"GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_UP",0.425606052229906,-0.0252168125623108,4.62740759337379,0.000618565310015044,0.00980440286403683,-0.177124837902757
"GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN",0.425353247582237,-0.0118730673916734,5.74934854198364,0.000100264151532497,0.0038346578039107,1.62160279329033
"GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_UP",0.425331428233282,0.0137970453522713,3.56202967572017,0.00404532388430946,0.0276033865046998,-2.03221482196331
"GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_DN",0.424675565290473,0.000300959293399619,4.58062440227614,0.000669841667220155,0.0100414418544511,-0.256010332036205
"GSE17721_0.5H_VS_12H_CPG_BMDC_DN",0.424661780796694,-0.000483523809983229,5.3079068858216,0.000200882543991052,0.00517830557843601,0.936047054755388
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN",0.424535960095281,-0.00383261583729885,5.69507895092275,0.000109044759476645,0.00399448171556551,1.53892368444432
"GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN",0.424261346149617,-0.00206739540384395,3.55735489899044,0.00407981537366457,0.0277609783526449,-2.04055251446233
"GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN",0.423822331072545,0.00109027304939282,5.64225741678533,0.000118376038013185,0.00414022681527108,1.45801773882705
"GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.423313870743296,-0.0319688724617185,5.8537250996925,8.54138543066817e-05,0.00371550266234065,1.77935034521408
"GSE24726_WT_VS_E2-2_KO_PDC_DAY4_POST_DELETION_UP",0.422565851962698,0.000653242959213537,5.06731123474209,0.000296789858475765,0.00645517942184789,0.550067157068479
"GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_UP",0.422472270491843,-0.0160455789666012,5.0987809284985,0.000281888461024748,0.00627105288635879,0.601037584400244
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN",0.422397956698339,-0.00793993832054406,5.59710669065567,0.00012702219298718,0.00416631828552412,1.38852297007286
"GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP",0.422055642479983,0.0138742817762864,4.68393496749569,0.000562034902048689,0.00915797338722813,-0.0821921522259688
"GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN",0.421569131382961,-0.00120776811374436,4.38219119701284,0.000941988486356102,0.0120455850538765,-0.593685811507583
"GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_UP",0.421389277942679,-0.00523816060899021,4.86037634256258,0.000417876084146034,0.00756837279538839,0.211349568082408
"GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP",0.421281095656436,-0.0134108647692624,5.39849871958945,0.000173793874967321,0.00483842147909022,1.07914588203673
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN",0.421205027413812,-0.0268533272363477,5.04754577262227,0.00030657094716623,0.00655093708155207,0.517980002968744
"GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN",0.421049969229393,-0.00174932497757679,5.60296165951758,0.000125864260715636,0.00416631828552412,1.39755234544366
"GSE7460_TCONV_VS_TREG_THYMUS_DN",0.420806397970771,-0.0100345794772417,4.8089499024739,0.00045538008336749,0.00789541553795875,0.126233909854485
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN",0.419955758104208,0.015257072831169,3.04599003654622,0.0104031086176079,0.0499841668490985,-2.9543129156884
"GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_UP",0.419774242920154,0.0145436286392801,5.14114447979094,0.000263060787675177,0.00607408605475574,0.669423787335528
"GSE17721_0.5H_VS_4H_POLYIC_BMDC_DN",0.419767205563564,0.00436807902957051,4.48143779281465,0.000793801315654842,0.0109808036273268,-0.424186247562616
